idEnvio,iataOrigen,iataDestino,tipoPaquete,cantidadMaletas,horaDisponibilidadUtc
SBBR-000000060,SBBR,OSDI,NORMAL,310,2026-01-06T15:06:00.000Z
SBBR-000000061,SBBR,OPKC,NORMAL,250,2026-01-06T15:46:00.000Z
SBBR-000000062,SBBR,VIDP,NORMAL,223,2026-01-06T16:34:00.000Z
SBBR-000000063,SBBR,SABE,NORMAL,135,2026-01-06T17:17:00.000Z
SBBR-000000064,SBBR,LKPR,NORMAL,185,2026-01-06T18:08:00.000Z
SBBR-000000065,SBBR,LATI,NORMAL,276,2026-01-06T18:53:00.000Z
SBBR-000000066,SBBR,OSDI,NORMAL,74,2026-01-06T19:35:00.000Z
SPIM-000000001,SPIM,LKPR,URGENTE,127,2026-01-02T05:53:00.000Z
SPIM-000000002,SPIM,LBSF,URGENTE,206,2026-01-02T06:41:00.000Z
SPIM-000000003,SPIM,OAKB,NORMAL,215,2026-01-02T07:21:00.000Z
SPIM-000000004,SPIM,OSDI,NORMAL,62,2026-01-02T08:05:00.000Z
SPIM-000000005,SPIM,EHAM,NORMAL,19,2026-01-02T08:56:00.000Z
SPIM-000000006,SPIM,OSDI,NORMAL,111,2026-01-02T09:44:00.000Z
SPIM-000000007,SPIM,OSDI,NORMAL,80,2026-01-02T10:31:00.000Z
SPIM-000000008,SPIM,SBBR,NORMAL,51,2026-01-02T11:13:00.000Z
SPIM-000000009,SPIM,EHAM,NORMAL,111,2026-01-02T11:58:00.000Z
SPIM-000000010,SPIM,UMMS,NORMAL,183,2026-01-02T12:44:00.000Z
SPIM-000000011,SPIM,VIDP,NORMAL,143,2026-01-02T13:30:00.000Z
SPIM-000000012,SPIM,LATI,NORMAL,164,2026-01-02T14:20:00.000Z
SPIM-000000013,SPIM,SLLP,NORMAL,61,2026-01-02T14:58:00.000Z
SPIM-000000014,SPIM,UBBB,NORMAL,116,2026-01-02T15:47:00.000Z
SPIM-000000015,SPIM,SBBR,NORMAL,185,2026-01-02T16:38:00.000Z
SPIM-000000016,SPIM,EKCH,NORMAL,96,2026-01-02T17:20:00.000Z
SPIM-000000017,SPIM,LKPR,NORMAL,279,2026-01-02T18:08:00.000Z
SPIM-000000018,SPIM,SABE,NORMAL,164,2026-01-02T18:52:00.000Z
SPIM-000000019,SPIM,SBBR,NORMAL,90,2026-01-02T19:38:00.000Z
SPIM-000000020,SPIM,OJAI,NORMAL,189,2026-01-02T20:25:00.000Z
SPIM-000000021,SPIM,LATI,NORMAL,277,2026-01-02T21:08:00.000Z
SPIM-000000022,SPIM,OAKB,URGENTE,89,2026-01-03T05:51:00.000Z
SPIM-000000023,SPIM,SLLP,URGENTE,141,2026-01-03T06:33:00.000Z
SPIM-000000024,SPIM,LOWW,NORMAL,236,2026-01-03T07:23:00.000Z
SPIM-000000025,SPIM,SABE,NORMAL,194,2026-01-03T08:10:00.000Z
SPIM-000000026,SPIM,LDZA,NORMAL,122,2026-01-03T08:54:00.000Z
SPIM-000000027,SPIM,EKCH,NORMAL,54,2026-01-03T09:39:00.000Z
SPIM-000000028,SPIM,OJAI,NORMAL,292,2026-01-03T10:22:00.000Z
SPIM-000000029,SPIM,SBBR,NORMAL,189,2026-01-03T11:12:00.000Z
SPIM-000000030,SPIM,SEQM,NORMAL,176,2026-01-03T11:57:00.000Z
SPIM-000000031,SPIM,SEQM,NORMAL,186,2026-01-03T12:41:00.000Z
SPIM-000000032,SPIM,SEQM,NORMAL,129,2026-01-03T13:30:00.000Z
SPIM-000000033,SPIM,LDZA,NORMAL,270,2026-01-03T14:12:00.000Z
SPIM-000000034,SPIM,OJAI,NORMAL,294,2026-01-03T14:06:00.000Z
SPIM-000000035,SPIM,UBBB,NORMAL,261,2026-01-03T15:53:00.000Z
SPIM-000000036,SPIM,SEQM,NORMAL,67,2026-01-03T16:33:00.000Z
SPIM-000000037,SPIM,EDDI,NORMAL,268,2026-01-03T17:17:00.000Z
SPIM-000000038,SPIM,EKCH,NORMAL,315,2026-01-03T18:11:00.000Z
SPIM-000000039,SPIM,OSDI,NORMAL,242,2026-01-03T18:49:00.000Z
SPIM-000000040,SPIM,SKBO,NORMAL,159,2026-01-03T19:38:00.000Z
SPIM-000000041,SPIM,SVMI,NORMAL,279,2026-01-03T20:21:00.000Z
SPIM-000000042,SPIM,SABE,NORMAL,114,2026-01-03T21:13:00.000Z
SPIM-000000043,SPIM,LOWW,URGENTE,172,2026-01-04T05:51:00.000Z
SPIM-000000044,SPIM,SUAA,URGENTE,22,2026-01-04T06:51:00.000Z
SPIM-000000045,SPIM,EHAM,URGENTE,172,2026-01-04T07:34:00.000Z
SPIM-000000046,SPIM,VIDP,URGENTE,79,2026-01-04T08:25:00.000Z
SPIM-000000047,SPIM,OPKC,URGENTE,324,2026-01-04T09:21:00.000Z
SPIM-000000048,SPIM,VIDP,URGENTE,249,2026-01-04T10:12:00.000Z
SPIM-000000049,SPIM,SVMI,NORMAL,327,2026-01-04T10:04:00.000Z
SPIM-000000050,SPIM,OOMS,NORMAL,269,2026-01-04T11:57:00.000Z
SPIM-000000051,SPIM,SABE,NORMAL,40,2026-01-04T12:40:00.000Z
SPIM-000000052,SPIM,EDDI,NORMAL,100,2026-01-04T13:36:00.000Z
SPIM-000000054,SPIM,OYSN,NORMAL,166,2026-01-04T15:13:00.000Z
SPIM-000000055,SPIM,SBBR,NORMAL,159,2026-01-04T16:08:00.000Z
SPIM-000000056,SPIM,OJAI,NORMAL,305,2026-01-04T16:55:00.000Z
SPIM-000000057,SPIM,OSDI,NORMAL,216,2026-01-04T17:52:00.000Z
SPIM-000000058,SPIM,SGAS,NORMAL,213,2026-01-04T18:42:00.000Z
SPIM-000000059,SPIM,UBBB,NORMAL,270,2026-01-04T19:31:00.000Z
SPIM-000000060,SPIM,SGAS,NORMAL,154,2026-01-04T20:21:00.000Z
SPIM-000000062,SPIM,LDZA,URGENTE,43,2026-01-05T06:47:00.000Z
SPIM-000000063,SPIM,EDDI,URGENTE,155,2026-01-05T07:29:00.000Z
SPIM-000000064,SPIM,EHAM,URGENTE,65,2026-01-05T08:20:00.000Z
SPIM-000000065,SPIM,OJAI,URGENTE,282,2026-01-05T09:07:00.000Z
SPIM-000000066,SPIM,LDZA,NORMAL,234,2026-01-05T09:03:00.000Z
SPIM-000000067,SPIM,SABE,NORMAL,143,2026-01-05T10:48:00.000Z
SPIM-000000068,SPIM,OYSN,NORMAL,80,2026-01-05T11:36:00.000Z
SPIM-000000069,SPIM,VIDP,NORMAL,324,2026-01-05T12:26:00.000Z
SPIM-000000071,SPIM,UBBB,NORMAL,251,2026-01-05T13:04:00.000Z
SPIM-000000072,SPIM,LDZA,NORMAL,228,2026-01-05T14:52:00.000Z
SPIM-000000073,SPIM,EKCH,NORMAL,321,2026-01-05T15:38:00.000Z
SPIM-000000074,SPIM,SKBO,NORMAL,270,2026-01-05T16:26:00.000Z
SPIM-000000075,SPIM,OSDI,NORMAL,229,2026-01-05T17:15:00.000Z
SPIM-000000076,SPIM,SUAA,NORMAL,305,2026-01-05T18:12:00.000Z
SPIM-000000077,SPIM,SUAA,NORMAL,87,2026-01-05T18:53:00.000Z
SPIM-000000078,SPIM,UBBB,NORMAL,11,2026-01-05T19:45:00.000Z
SPIM-000000079,SPIM,LATI,NORMAL,175,2026-01-05T20:38:00.000Z
SPIM-000000080,SPIM,SEQM,URGENTE,108,2026-01-06T06:09:00.000Z
SPIM-000000081,SPIM,SEQM,URGENTE,185,2026-01-06T07:11:00.000Z
SPIM-000000082,SPIM,LATI,URGENTE,169,2026-01-06T08:21:00.000Z
SPIM-000000083,SPIM,LOWW,URGENTE,197,2026-01-06T09:29:00.000Z
SPIM-000000084,SPIM,UBBB,URGENTE,90,2026-01-06T10:28:00.000Z
SPIM-000000085,SPIM,EBCI,URGENTE,110,2026-01-06T11:36:00.000Z
SPIM-000000086,SPIM,SVMI,URGENTE,251,2026-01-06T12:42:00.000Z
SPIM-000000087,SPIM,OOMS,URGENTE,237,2026-01-06T13:44:00.000Z
SPIM-000000088,SPIM,OOMS,URGENTE,244,2026-01-06T14:51:00.000Z
SPIM-000000089,SPIM,OOMS,URGENTE,48,2026-01-06T15:56:00.000Z
SPIM-000000090,SPIM,SVMI,URGENTE,18,2026-01-06T16:04:00.000Z
SPIM-000000091,SPIM,OOMS,NORMAL,153,2026-01-06T18:04:00.000Z
SLLP-000000001,SLLP,LOWW,URGENTE,205,2026-01-02T04:58:00.000Z
SLLP-000000002,SLLP,OYSN,URGENTE,156,2026-01-02T05:38:00.000Z
SLLP-000000003,SLLP,OYSN,URGENTE,10,2026-01-02T06:32:00.000Z
SLLP-000000004,SLLP,SABE,URGENTE,132,2026-01-02T07:22:00.000Z
SLLP-000000005,SLLP,UBBB,NORMAL,259,2026-01-02T08:13:00.000Z
SLLP-000000006,SLLP,UBBB,NORMAL,49,2026-01-02T08:55:00.000Z
SLLP-000000007,SLLP,LOWW,NORMAL,278,2026-01-02T09:45:00.000Z
SLLP-000000008,SLLP,OYSN,NORMAL,248,2026-01-02T10:39:00.000Z
SLLP-000000009,SLLP,LATI,NORMAL,94,2026-01-02T11:23:00.000Z
SLLP-000000010,SLLP,OYSN,NORMAL,272,2026-01-02T12:19:00.000Z
SLLP-000000011,SLLP,SPIM,NORMAL,58,2026-01-02T12:02:00.000Z
SLLP-000000012,SLLP,SVMI,NORMAL,212,2026-01-02T13:48:00.000Z
SLLP-000000013,SLLP,OOMS,NORMAL,157,2026-01-02T14:43:00.000Z
SLLP-000000014,SLLP,SPIM,NORMAL,325,2026-01-02T15:32:00.000Z
SLLP-000000015,SLLP,EKCH,NORMAL,245,2026-01-02T16:22:00.000Z
SLLP-000000016,SLLP,LKPR,NORMAL,167,2026-01-02T17:13:00.000Z
SLLP-000000017,SLLP,VIDP,NORMAL,16,2026-01-02T17:54:00.000Z
SLLP-000000018,SLLP,EBCI,NORMAL,179,2026-01-02T18:50:00.000Z
SLLP-000000019,SLLP,VIDP,NORMAL,11,2026-01-02T19:35:00.000Z
SLLP-000000020,SLLP,SCEL,URGENTE,214,2026-01-03T04:58:00.000Z
SLLP-000000021,SLLP,OYSN,URGENTE,167,2026-01-03T05:00:00.000Z
SLLP-000000022,SLLP,UBBB,URGENTE,195,2026-01-03T06:56:00.000Z
SLLP-000000023,SLLP,SCEL,URGENTE,51,2026-01-03T07:49:00.000Z
SLLP-000000024,SLLP,LBSF,URGENTE,289,2026-01-03T08:51:00.000Z
SLLP-000000025,SLLP,SVMI,URGENTE,309,2026-01-03T09:51:00.000Z
SLLP-000000026,SLLP,EHAM,URGENTE,122,2026-01-03T10:48:00.000Z
SLLP-000000027,SLLP,OJAI,URGENTE,13,2026-01-03T11:39:00.000Z
SLLP-000000028,SLLP,LBSF,NORMAL,78,2026-01-03T12:39:00.000Z
SLLP-000000029,SLLP,SKBO,NORMAL,159,2026-01-03T13:31:00.000Z
SLLP-000000030,SLLP,LATI,NORMAL,266,2026-01-03T14:33:00.000Z
SLLP-000000031,SLLP,OPKC,NORMAL,239,2026-01-03T15:27:00.000Z
SLLP-000000032,SLLP,EDDI,NORMAL,157,2026-01-03T16:22:00.000Z
SLLP-000000033,SLLP,LOWW,NORMAL,303,2026-01-03T17:22:00.000Z
SLLP-000000034,SLLP,SABE,NORMAL,88,2026-01-03T18:24:00.000Z
SLLP-000000035,SLLP,UMMS,URGENTE,144,2026-01-04T04:51:00.000Z
SLLP-000000037,SLLP,SKBO,URGENTE,219,2026-01-04T06:24:00.000Z
SLLP-000000038,SLLP,OJAI,URGENTE,76,2026-01-04T07:15:00.000Z
SLLP-000000039,SLLP,SBBR,NORMAL,111,2026-01-04T08:01:00.000Z
SLLP-000000040,SLLP,SUAA,NORMAL,299,2026-01-04T08:56:00.000Z
SLLP-000000042,SLLP,LATI,NORMAL,81,2026-01-04T10:30:00.000Z
SLLP-000000043,SLLP,VIDP,NORMAL,93,2026-01-04T11:21:00.000Z
SLLP-000000044,SLLP,OPKC,NORMAL,264,2026-01-04T12:02:00.000Z
SLLP-000000045,SLLP,LKPR,NORMAL,110,2026-01-04T12:55:00.000Z
SLLP-000000046,SLLP,UMMS,NORMAL,21,2026-01-04T13:39:00.000Z
SLLP-000000047,SLLP,VIDP,NORMAL,111,2026-01-04T14:33:00.000Z
SLLP-000000048,SLLP,UBBB,NORMAL,248,2026-01-04T15:20:00.000Z
SLLP-000000049,SLLP,UMMS,NORMAL,160,2026-01-04T16:06:00.000Z
SLLP-000000051,SLLP,LATI,NORMAL,112,2026-01-04T17:43:00.000Z
SLLP-000000052,SLLP,EKCH,NORMAL,112,2026-01-04T18:27:00.000Z
SLLP-000000053,SLLP,OAKB,NORMAL,28,2026-01-04T19:16:00.000Z
SLLP-000000054,SLLP,SCEL,NORMAL,213,2026-01-04T20:00:00.000Z
SLLP-000000055,SLLP,OSDI,URGENTE,129,2026-01-05T04:45:00.000Z
SLLP-000000056,SLLP,LATI,URGENTE,316,2026-01-05T05:36:00.000Z
SLLP-000000057,SLLP,OPKC,NORMAL,202,2026-01-05T06:18:00.000Z
SLLP-000000058,SLLP,SEQM,NORMAL,75,2026-01-05T07:06:00.000Z
SLLP-000000059,SLLP,LATI,NORMAL,28,2026-01-05T07:47:00.000Z
SLLP-000000060,SLLP,OPKC,NORMAL,190,2026-01-05T08:36:00.000Z
SLLP-000000061,SLLP,SEQM,NORMAL,225,2026-01-05T09:16:00.000Z
SLLP-000000062,SLLP,OSDI,NORMAL,145,2026-01-05T10:09:00.000Z
SLLP-000000063,SLLP,SVMI,NORMAL,304,2026-01-05T10:53:00.000Z
SLLP-000000064,SLLP,SABE,NORMAL,132,2026-01-05T11:38:00.000Z
SLLP-000000065,SLLP,EKCH,NORMAL,188,2026-01-05T12:24:00.000Z
SLLP-000000066,SLLP,OOMS,NORMAL,56,2026-01-05T13:06:00.000Z
SLLP-000000067,SLLP,SBBR,NORMAL,56,2026-01-05T13:54:00.000Z
SLLP-000000068,SLLP,SBBR,NORMAL,159,2026-01-05T14:31:00.000Z
SLLP-000000069,SLLP,SUAA,NORMAL,164,2026-01-05T15:15:00.000Z
SLLP-000000070,SLLP,LATI,NORMAL,148,2026-01-05T16:05:00.000Z
SLLP-000000071,SLLP,SABE,NORMAL,95,2026-01-05T16:49:00.000Z
SLLP-000000072,SLLP,EDDI,NORMAL,201,2026-01-05T17:30:00.000Z
SLLP-000000073,SLLP,OYSN,NORMAL,320,2026-01-05T18:19:00.000Z
SLLP-000000074,SLLP,LDZA,NORMAL,222,2026-01-05T19:05:00.000Z
SLLP-000000075,SLLP,LKPR,NORMAL,285,2026-01-05T19:50:00.000Z
SLLP-000000076,SLLP,SVMI,NORMAL,67,2026-01-05T20:34:00.000Z
SLLP-000000077,SLLP,EDDI,URGENTE,150,2026-01-06T05:21:00.000Z
SLLP-000000078,SLLP,SABE,URGENTE,72,2026-01-06T06:48:00.000Z
SLLP-000000079,SLLP,SABE,URGENTE,158,2026-01-06T08:07:00.000Z
SLLP-000000080,SLLP,VIDP,URGENTE,71,2026-01-06T09:25:00.000Z
SLLP-000000082,SLLP,OPKC,URGENTE,171,2026-01-06T12:05:00.000Z
SLLP-000000083,SLLP,SPIM,URGENTE,246,2026-01-06T13:21:00.000Z
SLLP-000000084,SLLP,SPIM,NORMAL,14,2026-01-06T14:47:00.000Z
SCEL-000000001,SCEL,UMMS,URGENTE,262,2026-01-02T03:51:00.000Z
SCEL-000000002,SCEL,LDZA,URGENTE,169,2026-01-02T04:35:00.000Z
SCEL-000000003,SCEL,OAKB,NORMAL,70,2026-01-02T05:26:00.000Z
SCEL-000000004,SCEL,OYSN,NORMAL,154,2026-01-02T06:10:00.000Z
SCEL-000000005,SCEL,SABE,NORMAL,297,2026-01-02T06:50:00.000Z
SCEL-000000006,SCEL,SLLP,NORMAL,23,2026-01-02T07:39:00.000Z
SCEL-000000008,SCEL,UBBB,NORMAL,229,2026-01-02T09:12:00.000Z
SCEL-000000009,SCEL,EBCI,NORMAL,99,2026-01-02T09:54:00.000Z
SCEL-000000010,SCEL,EDDI,NORMAL,132,2026-01-02T10:47:00.000Z
SCEL-000000011,SCEL,EDDI,NORMAL,320,2026-01-02T11:30:00.000Z
SCEL-000000012,SCEL,UMMS,NORMAL,190,2026-01-02T12:17:00.000Z
SCEL-000000013,SCEL,SVMI,NORMAL,255,2026-01-02T12:58:00.000Z
SCEL-000000014,SCEL,LDZA,NORMAL,26,2026-01-02T13:52:00.000Z
SCEL-000000015,SCEL,EKCH,NORMAL,215,2026-01-02T14:39:00.000Z
SCEL-000000016,SCEL,OJAI,NORMAL,169,2026-01-02T15:16:00.000Z
SCEL-000000017,SCEL,OYSN,NORMAL,61,2026-01-02T16:08:00.000Z
SCEL-000000018,SCEL,SPIM,NORMAL,109,2026-01-02T16:51:00.000Z
SCEL-000000019,SCEL,EKCH,NORMAL,305,2026-01-02T17:36:00.000Z
SCEL-000000020,SCEL,OPKC,NORMAL,142,2026-01-02T18:25:00.000Z
SCEL-000000021,SCEL,LBSF,NORMAL,194,2026-01-02T19:15:00.000Z
SCEL-000000022,SCEL,OOMS,URGENTE,101,2026-01-03T03:50:00.000Z
SCEL-000000023,SCEL,LDZA,URGENTE,320,2026-01-03T04:37:00.000Z
SCEL-000000024,SCEL,SBBR,NORMAL,220,2026-01-03T05:26:00.000Z
SCEL-000000025,SCEL,SABE,NORMAL,101,2026-01-03T06:06:00.000Z
SCEL-000000026,SCEL,EKCH,NORMAL,255,2026-01-03T06:50:00.000Z
SCEL-000000027,SCEL,SGAS,NORMAL,136,2026-01-03T07:41:00.000Z
SCEL-000000028,SCEL,EBCI,NORMAL,207,2026-01-03T08:29:00.000Z
SCEL-000000030,SCEL,SLLP,NORMAL,119,2026-01-03T09:56:00.000Z
SCEL-000000031,SCEL,OPKC,NORMAL,310,2026-01-03T10:45:00.000Z
SCEL-000000032,SCEL,OYSN,NORMAL,43,2026-01-03T11:27:00.000Z
SCEL-000000033,SCEL,OYSN,NORMAL,114,2026-01-03T12:16:00.000Z
SCEL-000000035,SCEL,UMMS,NORMAL,171,2026-01-03T13:44:00.000Z
SCEL-000000036,SCEL,OYSN,NORMAL,158,2026-01-03T14:35:00.000Z
SCEL-000000037,SCEL,SVMI,NORMAL,96,2026-01-03T15:22:00.000Z
SCEL-000000038,SCEL,UBBB,NORMAL,326,2026-01-03T16:11:00.000Z
SCEL-000000039,SCEL,LOWW,NORMAL,148,2026-01-03T16:50:00.000Z
SCEL-000000041,SCEL,OAKB,NORMAL,286,2026-01-03T18:29:00.000Z
SCEL-000000042,SCEL,LBSF,NORMAL,191,2026-01-03T19:14:00.000Z
SCEL-000000043,SCEL,OPKC,URGENTE,138,2026-01-04T04:07:00.000Z
SCEL-000000044,SCEL,LKPR,URGENTE,104,2026-01-04T05:02:00.000Z
SCEL-000000046,SCEL,SPIM,URGENTE,120,2026-01-04T07:01:00.000Z
SCEL-000000047,SCEL,EBCI,URGENTE,5,2026-01-04T08:07:00.000Z
SCEL-000000048,SCEL,SEQM,URGENTE,113,2026-01-04T09:07:00.000Z
SCEL-000000049,SCEL,SGAS,URGENTE,264,2026-01-04T10:04:00.000Z
SCEL-000000050,SCEL,SVMI,URGENTE,69,2026-01-04T11:04:00.000Z
SCEL-000000051,SCEL,EBCI,URGENTE,321,2026-01-04T12:09:00.000Z
SCEL-000000052,SCEL,OOMS,URGENTE,107,2026-01-04T13:02:00.000Z
SCEL-000000053,SCEL,UBBB,NORMAL,158,2026-01-04T14:08:00.000Z
SCEL-000000054,SCEL,OSDI,NORMAL,81,2026-01-04T15:05:00.000Z
SCEL-000000055,SCEL,EHAM,NORMAL,179,2026-01-04T16:07:00.000Z
SCEL-000000056,SCEL,OAKB,NORMAL,139,2026-01-04T17:09:00.000Z
SCEL-000000057,SCEL,EDDI,URGENTE,261,2026-01-05T03:00:00.000Z
SCEL-000000058,SCEL,EBCI,URGENTE,43,2026-01-05T04:54:00.000Z
SCEL-000000059,SCEL,LBSF,URGENTE,147,2026-01-05T05:40:00.000Z
SCEL-000000060,SCEL,EHAM,URGENTE,204,2026-01-05T06:36:00.000Z
SCEL-000000061,SCEL,LKPR,URGENTE,279,2026-01-05T07:27:00.000Z
SCEL-000000062,SCEL,UMMS,URGENTE,203,2026-01-05T08:27:00.000Z
SCEL-000000063,SCEL,EBCI,URGENTE,38,2026-01-05T09:19:00.000Z
SCEL-000000064,SCEL,LATI,NORMAL,20,2026-01-05T10:06:00.000Z
SCEL-000000065,SCEL,OPKC,NORMAL,57,2026-01-05T10:01:00.000Z
SCEL-000000066,SCEL,LDZA,NORMAL,173,2026-01-05T11:55:00.000Z
SCEL-000000067,SCEL,LKPR,NORMAL,44,2026-01-05T12:46:00.000Z
SCEL-000000068,SCEL,SKBO,NORMAL,256,2026-01-05T13:41:00.000Z
SCEL-000000069,SCEL,OOMS,NORMAL,105,2026-01-05T14:34:00.000Z
SCEL-000000070,SCEL,LOWW,NORMAL,133,2026-01-05T15:27:00.000Z
SCEL-000000072,SCEL,LDZA,NORMAL,159,2026-01-05T17:10:00.000Z
SCEL-000000073,SCEL,OJAI,NORMAL,157,2026-01-05T18:02:00.000Z
SCEL-000000074,SCEL,EDDI,URGENTE,42,2026-01-06T03:51:00.000Z
SCEL-000000075,SCEL,EHAM,URGENTE,108,2026-01-06T04:33:00.000Z
SCEL-000000076,SCEL,EKCH,NORMAL,152,2026-01-06T05:15:00.000Z
SCEL-000000077,SCEL,VIDP,NORMAL,206,2026-01-06T06:04:00.000Z
SCEL-000000079,SCEL,OSDI,NORMAL,206,2026-01-06T07:36:00.000Z
SCEL-000000080,SCEL,LATI,NORMAL,275,2026-01-06T08:22:00.000Z
SCEL-000000081,SCEL,EHAM,NORMAL,102,2026-01-06T09:00:00.000Z
SCEL-000000082,SCEL,EKCH,NORMAL,77,2026-01-06T09:53:00.000Z
SCEL-000000083,SCEL,SLLP,NORMAL,318,2026-01-06T10:35:00.000Z
SCEL-000000084,SCEL,LKPR,NORMAL,224,2026-01-06T11:19:00.000Z
SCEL-000000085,SCEL,LBSF,NORMAL,133,2026-01-06T12:09:00.000Z
SCEL-000000086,SCEL,UMMS,NORMAL,324,2026-01-06T12:52:00.000Z
SCEL-000000087,SCEL,SUAA,NORMAL,52,2026-01-06T13:30:00.000Z
SCEL-000000088,SCEL,LOWW,NORMAL,138,2026-01-06T14:23:00.000Z
SCEL-000000089,SCEL,OAKB,NORMAL,217,2026-01-06T15:09:00.000Z
SCEL-000000090,SCEL,SUAA,NORMAL,138,2026-01-06T15:52:00.000Z
SCEL-000000091,SCEL,SABE,NORMAL,323,2026-01-06T16:38:00.000Z
SCEL-000000092,SCEL,OSDI,NORMAL,7,2026-01-06T17:15:00.000Z
SCEL-000000093,SCEL,SEQM,NORMAL,94,2026-01-06T18:01:00.000Z
SCEL-000000094,SCEL,SKBO,NORMAL,236,2026-01-06T18:51:00.000Z
SCEL-000000095,SCEL,EHAM,NORMAL,11,2026-01-06T19:39:00.000Z
SABE-000000001,SABE,EHAM,URGENTE,57,2026-01-02T03:50:00.000Z
SABE-000000002,SABE,UMMS,URGENTE,310,2026-01-02T04:33:00.000Z
SABE-000000003,SABE,SCEL,NORMAL,15,2026-01-02T05:20:00.000Z
SABE-000000004,SABE,OOMS,NORMAL,72,2026-01-02T06:11:00.000Z
SABE-000000005,SABE,OOMS,NORMAL,123,2026-01-02T06:53:00.000Z
SABE-000000006,SABE,SGAS,NORMAL,176,2026-01-02T07:41:00.000Z
SABE-000000007,SABE,OSDI,NORMAL,231,2026-01-02T08:23:00.000Z
SABE-000000008,SABE,OOMS,NORMAL,279,2026-01-02T09:14:00.000Z
SABE-000000009,SABE,SCEL,NORMAL,293,2026-01-02T09:03:00.000Z
SABE-000000010,SABE,OOMS,NORMAL,297,2026-01-02T10:44:00.000Z
SABE-000000011,SABE,EKCH,NORMAL,259,2026-01-02T11:33:00.000Z
SABE-000000012,SABE,OSDI,NORMAL,253,2026-01-02T12:15:00.000Z
SABE-000000013,SABE,OJAI,NORMAL,214,2026-01-02T12:06:00.000Z
SABE-000000014,SABE,OSDI,NORMAL,196,2026-01-02T13:50:00.000Z
SABE-000000015,SABE,SVMI,NORMAL,246,2026-01-02T14:36:00.000Z
SABE-000000016,SABE,EKCH,NORMAL,262,2026-01-02T15:18:00.000Z
SABE-000000017,SABE,EDDI,NORMAL,8,2026-01-02T16:04:00.000Z
SABE-000000018,SABE,SUAA,NORMAL,191,2026-01-02T16:49:00.000Z
SABE-000000019,SABE,LOWW,NORMAL,314,2026-01-02T17:34:00.000Z
SABE-000000020,SABE,SPIM,NORMAL,165,2026-01-02T18:29:00.000Z
SABE-000000021,SABE,SVMI,NORMAL,119,2026-01-02T19:14:00.000Z
SABE-000000022,SABE,SBBR,URGENTE,7,2026-01-03T03:51:00.000Z
SABE-000000023,SABE,SKBO,URGENTE,93,2026-01-03T04:41:00.000Z
SABE-000000024,SABE,OSDI,NORMAL,143,2026-01-03T05:23:00.000Z
SABE-000000025,SABE,OJAI,NORMAL,208,2026-01-03T06:10:00.000Z
SABE-000000026,SABE,SUAA,NORMAL,256,2026-01-03T06:54:00.000Z
SABE-000000028,SABE,SCEL,NORMAL,314,2026-01-03T08:28:00.000Z
SABE-000000029,SABE,SLLP,NORMAL,14,2026-01-03T09:14:00.000Z
SABE-000000030,SABE,SPIM,NORMAL,125,2026-01-03T09:58:00.000Z
SABE-000000031,SABE,SVMI,NORMAL,273,2026-01-03T10:41:00.000Z
SABE-000000032,SABE,SEQM,NORMAL,266,2026-01-03T11:33:00.000Z
SABE-000000033,SABE,UBBB,NORMAL,286,2026-01-03T12:13:00.000Z
SABE-000000034,SABE,EBCI,NORMAL,185,2026-01-03T12:07:00.000Z
SABE-000000035,SABE,SPIM,NORMAL,19,2026-01-03T13:48:00.000Z
SABE-000000036,SABE,LKPR,NORMAL,314,2026-01-03T14:37:00.000Z
SABE-000000038,SABE,EDDI,NORMAL,156,2026-01-03T16:05:00.000Z
SABE-000000039,SABE,SKBO,NORMAL,283,2026-01-03T16:53:00.000Z
SABE-000000041,SABE,EHAM,NORMAL,152,2026-01-03T18:27:00.000Z
SABE-000000043,SABE,SGAS,URGENTE,325,2026-01-04T03:47:00.000Z
SABE-000000044,SABE,OYSN,URGENTE,239,2026-01-04T04:36:00.000Z
SABE-000000045,SABE,VIDP,NORMAL,194,2026-01-04T05:20:00.000Z
SABE-000000046,SABE,OSDI,NORMAL,136,2026-01-04T06:07:00.000Z
SABE-000000047,SABE,LATI,NORMAL,141,2026-01-04T06:54:00.000Z
SABE-000000048,SABE,SUAA,NORMAL,46,2026-01-04T07:30:00.000Z
SABE-000000049,SABE,OSDI,NORMAL,59,2026-01-04T08:21:00.000Z
SABE-000000050,SABE,VIDP,NORMAL,268,2026-01-04T09:06:00.000Z
SABE-000000051,SABE,SEQM,NORMAL,187,2026-01-04T09:46:00.000Z
SABE-000000052,SABE,OSDI,NORMAL,316,2026-01-04T10:34:00.000Z
SABE-000000053,SABE,SEQM,NORMAL,79,2026-01-04T11:20:00.000Z
SABE-000000054,SABE,SVMI,NORMAL,1,2026-01-04T12:05:00.000Z
SABE-000000055,SABE,SEQM,NORMAL,221,2026-01-04T12:53:00.000Z
SABE-000000056,SABE,LBSF,NORMAL,88,2026-01-04T13:38:00.000Z
SABE-000000057,SABE,SKBO,NORMAL,196,2026-01-04T14:17:00.000Z
SABE-000000058,SABE,UBBB,NORMAL,35,2026-01-04T15:06:00.000Z
SABE-000000059,SABE,OOMS,NORMAL,260,2026-01-04T15:54:00.000Z
SABE-000000060,SABE,LATI,NORMAL,181,2026-01-04T16:38:00.000Z
SABE-000000061,SABE,LBSF,NORMAL,182,2026-01-04T17:24:00.000Z
