idEnvio,iataOrigen,iataDestino,tipoPaquete,cantidadMaletas,horaDisponibilidadUtc
000036552,LOWW,OYSN,NORMAL,1,2027-01-08T15:20:00.000Z
000036553,LOWW,VIDP,NORMAL,1,2027-01-08T15:18:00.000Z
000036554,LOWW,UMMS,NORMAL,1,2027-01-08T15:28:00.000Z
000036555,LOWW,OERK,NORMAL,1,2027-01-08T15:39:00.000Z
000036556,LOWW,LATI,NORMAL,1,2027-01-08T15:40:00.000Z
000036557,LOWW,LATI,NORMAL,1,2027-01-08T15:45:00.000Z
000036558,LOWW,UMMS,NORMAL,1,2027-01-08T15:53:00.000Z
000036559,LOWW,SEQM,NORMAL,1,2027-01-08T15:01:00.000Z
000036560,LOWW,SBBR,NORMAL,1,2027-01-08T16:04:00.000Z
000036561,LOWW,OJAI,NORMAL,1,2027-01-08T16:07:00.000Z
000036562,LOWW,SVMI,NORMAL,1,2027-01-08T16:21:00.000Z
000036563,LOWW,OERK,NORMAL,1,2027-01-08T16:26:00.000Z
000036564,LOWW,SGAS,NORMAL,1,2027-01-08T16:27:00.000Z
000036565,LOWW,EKCH,NORMAL,1,2027-01-08T16:37:00.000Z
000036566,LOWW,SUAA,NORMAL,1,2027-01-08T16:40:00.000Z
000036567,LOWW,UMMS,NORMAL,1,2027-01-08T16:51:00.000Z
000036568,LOWW,SABE,NORMAL,1,2027-01-08T16:55:00.000Z
000036569,LOWW,LKPR,NORMAL,1,2027-01-08T16:54:00.000Z
000036570,LOWW,EHAM,NORMAL,1,2027-01-08T17:03:00.000Z
000036571,LOWW,LDZA,NORMAL,1,2027-01-08T17:13:00.000Z
000036572,LOWW,OOMS,NORMAL,1,2027-01-08T17:16:00.000Z
000036573,LOWW,UMMS,NORMAL,1,2027-01-08T17:23:00.000Z
000036574,LOWW,EDDI,NORMAL,1,2027-01-08T17:30:00.000Z
000036575,LOWW,OYSN,NORMAL,1,2027-01-08T17:36:00.000Z
000036576,LOWW,LBSF,NORMAL,1,2027-01-08T17:36:00.000Z
000036577,LOWW,OERK,NORMAL,1,2027-01-08T17:45:00.000Z
000036578,LOWW,OSDI,NORMAL,1,2027-01-08T17:56:00.000Z
000036579,LOWW,LBSF,NORMAL,1,2027-01-08T17:55:00.000Z
000036580,LOWW,SPIM,NORMAL,1,2027-01-08T18:01:00.000Z
000036581,LOWW,UMMS,NORMAL,1,2027-01-08T18:14:00.000Z
000036582,LOWW,VIDP,NORMAL,1,2027-01-08T18:15:00.000Z
000036583,LOWW,LATI,NORMAL,1,2027-01-08T18:20:00.000Z
000036584,LOWW,SCEL,NORMAL,1,2027-01-08T18:32:00.000Z
000036585,LOWW,SVMI,NORMAL,1,2027-01-08T18:36:00.000Z
000036586,LOWW,SCEL,NORMAL,1,2027-01-08T18:36:00.000Z
000036587,LOWW,SUAA,NORMAL,1,2027-01-08T18:47:00.000Z
000036588,LOWW,SABE,NORMAL,1,2027-01-08T18:54:00.000Z
000036589,LOWW,OSDI,NORMAL,1,2027-01-08T18:57:00.000Z
000036590,LOWW,EHAM,NORMAL,1,2027-01-08T19:04:00.000Z
000036591,LOWW,LDZA,NORMAL,1,2027-01-08T19:09:00.000Z
000036592,LOWW,UBBB,NORMAL,1,2027-01-08T19:13:00.000Z
000036593,LOWW,SVMI,NORMAL,1,2027-01-08T19:21:00.000Z
000036594,LOWW,EBCI,NORMAL,1,2027-01-08T19:32:00.000Z
000036595,LOWW,EBCI,NORMAL,1,2027-01-08T19:31:00.000Z
000036596,LOWW,OYSN,NORMAL,1,2027-01-08T19:36:00.000Z
000036597,LOWW,OMDB,NORMAL,1,2027-01-08T19:48:00.000Z
000036598,LOWW,SABE,NORMAL,1,2027-01-08T19:54:00.000Z
000036599,LOWW,EKCH,NORMAL,1,2027-01-08T19:54:00.000Z
000036600,LOWW,SBBR,NORMAL,1,2027-01-08T20:03:00.000Z
000036601,LOWW,LBSF,NORMAL,1,2027-01-08T20:13:00.000Z
000036602,LOWW,SKBO,NORMAL,1,2027-01-08T20:13:00.000Z
000036603,LOWW,OMDB,NORMAL,1,2027-01-08T20:27:00.000Z
000036604,LOWW,SABE,NORMAL,1,2027-01-08T20:30:00.000Z
000036605,LOWW,SEQM,NORMAL,1,2027-01-08T20:30:00.000Z
000036606,LOWW,SUAA,NORMAL,1,2027-01-08T20:40:00.000Z
000036607,LOWW,SCEL,NORMAL,1,2027-01-08T20:49:00.000Z
000036608,LOWW,SVMI,NORMAL,1,2027-01-08T20:51:00.000Z
000036609,LOWW,OOMS,NORMAL,1,2027-01-08T20:01:00.000Z
000036610,LOWW,SABE,NORMAL,1,2027-01-08T21:09:00.000Z
000036611,LOWW,UMMS,NORMAL,1,2027-01-08T21:10:00.000Z
000036612,LOWW,SCEL,NORMAL,1,2027-01-08T21:12:00.000Z
000032281,OAKB,EBCI,NORMAL,8,2027-01-08T00:26:00.000Z
000032282,OAKB,OJAI,NORMAL,8,2027-01-08T00:00:00.000Z
000032283,OAKB,SBBR,NORMAL,8,2027-01-08T01:21:00.000Z
000032284,OAKB,SGAS,NORMAL,8,2027-01-08T01:48:00.000Z
000032285,OAKB,OJAI,NORMAL,8,2027-01-08T02:19:00.000Z
000032286,OAKB,SUAA,NORMAL,8,2027-01-08T02:44:00.000Z
000032287,OAKB,SGAS,NORMAL,8,2027-01-08T03:06:00.000Z
000032288,OAKB,SKBO,NORMAL,8,2027-01-08T03:28:00.000Z
000032289,OAKB,EDDI,NORMAL,8,2027-01-08T03:54:00.000Z
000032290,OAKB,EDDI,NORMAL,8,2027-01-08T04:26:00.000Z
000032291,OAKB,OOMS,NORMAL,8,2027-01-08T04:51:00.000Z
000032292,OAKB,SUAA,NORMAL,8,2027-01-08T05:13:00.000Z
000032293,OAKB,SABE,NORMAL,8,2027-01-08T05:45:00.000Z
000032294,OAKB,SKBO,NORMAL,8,2027-01-08T06:05:00.000Z
000032295,OAKB,SABE,NORMAL,8,2027-01-08T06:37:00.000Z
000032296,OAKB,UMMS,NORMAL,8,2027-01-08T06:01:00.000Z
000032297,OAKB,SUAA,NORMAL,7,2027-01-08T07:27:00.000Z
000032298,OAKB,SCEL,NORMAL,7,2027-01-08T07:54:00.000Z
000032299,OAKB,LOWW,NORMAL,7,2027-01-08T08:15:00.000Z
000032300,OAKB,EDDI,NORMAL,7,2027-01-08T08:41:00.000Z
000032301,OAKB,LDZA,NORMAL,7,2027-01-08T09:08:00.000Z
000032302,OAKB,SVMI,NORMAL,7,2027-01-08T09:32:00.000Z
000032303,OAKB,OOMS,NORMAL,7,2027-01-08T09:03:00.000Z
000032304,OAKB,UMMS,NORMAL,7,2027-01-08T10:25:00.000Z
000032305,OAKB,OOMS,NORMAL,7,2027-01-08T10:58:00.000Z
000032306,OAKB,SUAA,NORMAL,7,2027-01-08T11:17:00.000Z
000032307,OAKB,SPIM,NORMAL,7,2027-01-08T11:48:00.000Z
000032308,OAKB,SBBR,NORMAL,7,2027-01-08T12:10:00.000Z
000032309,OAKB,SUAA,NORMAL,7,2027-01-08T12:43:00.000Z
000032310,OAKB,LATI,NORMAL,7,2027-01-08T13:03:00.000Z
000032311,OAKB,EDDI,NORMAL,7,2027-01-08T13:31:00.000Z
000032312,OAKB,LBSF,NORMAL,7,2027-01-08T13:01:00.000Z
000032313,OAKB,LBSF,NORMAL,7,2027-01-08T14:20:00.000Z
000032314,OAKB,SPIM,NORMAL,7,2027-01-08T14:47:00.000Z
000032315,OAKB,LATI,NORMAL,7,2027-01-08T15:18:00.000Z
000032316,OAKB,SABE,NORMAL,7,2027-01-08T15:45:00.000Z
000032317,OAKB,SKBO,NORMAL,7,2027-01-08T16:05:00.000Z
000032318,OAKB,OPKC,NORMAL,7,2027-01-08T16:33:00.000Z
000032319,OAKB,LKPR,NORMAL,7,2027-01-08T16:00:00.000Z
000032320,OAKB,LDZA,NORMAL,7,2027-01-08T17:26:00.000Z
000032321,OAKB,SPIM,NORMAL,7,2027-01-08T17:47:00.000Z
000032322,OAKB,SKBO,NORMAL,7,2027-01-08T18:21:00.000Z
000032323,OAKB,LBSF,NORMAL,7,2027-01-08T18:39:00.000Z
000032324,OAKB,OSDI,NORMAL,1,2027-01-08T19:10:00.000Z
000030167,OERK,EKCH,NORMAL,3,2027-01-08T00:11:00.000Z
000030168,OERK,OMDB,NORMAL,3,2027-01-08T00:27:00.000Z
000030169,OERK,OOMS,NORMAL,3,2027-01-08T00:34:00.000Z
000030170,OERK,UBBB,NORMAL,2,2027-01-08T00:43:00.000Z
000030171,OERK,LDZA,NORMAL,2,2027-01-08T00:49:00.000Z
000030172,OERK,SABE,NORMAL,2,2027-01-08T00:57:00.000Z
000030173,OERK,SCEL,NORMAL,2,2027-01-08T01:06:00.000Z
000030174,OERK,UMMS,NORMAL,2,2027-01-08T01:21:00.000Z
000030175,OERK,OYSN,NORMAL,2,2027-01-08T01:27:00.000Z
000030176,OERK,SVMI,NORMAL,2,2027-01-08T01:30:00.000Z
000030177,OERK,SABE,NORMAL,2,2027-01-08T01:48:00.000Z
000030178,OERK,LOWW,NORMAL,2,2027-01-08T01:51:00.000Z
000030179,OERK,OJAI,NORMAL,2,2027-01-08T01:57:00.000Z
000030180,OERK,SLLP,NORMAL,2,2027-01-08T02:15:00.000Z
000030181,OERK,SGAS,NORMAL,2,2027-01-08T02:23:00.000Z
000030182,OERK,SVMI,NORMAL,2,2027-01-08T02:33:00.000Z
000030183,OERK,UMMS,NORMAL,2,2027-01-08T02:38:00.000Z
000030184,OERK,OOMS,NORMAL,2,2027-01-08T02:47:00.000Z
000030185,OERK,LATI,NORMAL,2,2027-01-08T02:51:00.000Z
000030186,OERK,EBCI,NORMAL,2,2027-01-08T03:01:00.000Z
000030187,OERK,SUAA,NORMAL,2,2027-01-08T03:12:00.000Z
000030188,OERK,SUAA,NORMAL,2,2027-01-08T03:21:00.000Z
000030189,OERK,OYSN,NORMAL,2,2027-01-08T03:32:00.000Z
000030190,OERK,EDDI,NORMAL,2,2027-01-08T03:44:00.000Z
000030191,OERK,OMDB,NORMAL,2,2027-01-08T03:47:00.000Z
000030192,OERK,UBBB,NORMAL,2,2027-01-08T03:01:00.000Z
000030193,OERK,SBBR,NORMAL,2,2027-01-08T04:05:00.000Z
000030194,OERK,OYSN,NORMAL,2,2027-01-08T04:17:00.000Z
000030195,OERK,UBBB,NORMAL,2,2027-01-08T04:23:00.000Z
000030196,OERK,EBCI,NORMAL,2,2027-01-08T04:35:00.000Z
000030197,OERK,SVMI,NORMAL,2,2027-01-08T04:41:00.000Z
000030198,OERK,SCEL,NORMAL,2,2027-01-08T04:56:00.000Z
000030199,OERK,OYSN,NORMAL,2,2027-01-08T04:58:00.000Z
000030200,OERK,EKCH,NORMAL,2,2027-01-08T05:11:00.000Z
000030201,OERK,OAKB,NORMAL,2,2027-01-08T05:16:00.000Z
000030202,OERK,EBCI,NORMAL,2,2027-01-08T05:28:00.000Z
000030203,OERK,UBBB,NORMAL,2,2027-01-08T05:38:00.000Z
000030204,OERK,LDZA,NORMAL,2,2027-01-08T05:45:00.000Z
000030205,OERK,UMMS,NORMAL,2,2027-01-08T05:53:00.000Z
000030206,OERK,OPKC,NORMAL,2,2027-01-08T06:01:00.000Z
000030207,OERK,VIDP,NORMAL,2,2027-01-08T06:16:00.000Z
000030208,OERK,OPKC,NORMAL,2,2027-01-08T06:22:00.000Z
000030209,OERK,OJAI,NORMAL,2,2027-01-08T06:31:00.000Z
000030210,OERK,EHAM,NORMAL,2,2027-01-08T06:42:00.000Z
000030211,OERK,EHAM,NORMAL,2,2027-01-08T06:49:00.000Z
000030212,OERK,LOWW,NORMAL,2,2027-01-08T06:02:00.000Z
000030213,OERK,SCEL,NORMAL,2,2027-01-08T07:10:00.000Z
000030214,OERK,SCEL,NORMAL,2,2027-01-08T07:12:00.000Z
000030215,OERK,SGAS,NORMAL,2,2027-01-08T07:24:00.000Z
000030216,OERK,LKPR,NORMAL,2,2027-01-08T07:33:00.000Z
000030217,OERK,SGAS,NORMAL,2,2027-01-08T07:48:00.000Z
000030218,OERK,LDZA,NORMAL,2,2027-01-08T07:55:00.000Z
000030219,OERK,OAKB,NORMAL,2,2027-01-08T07:01:00.000Z
000030220,OERK,OOMS,NORMAL,2,2027-01-08T08:13:00.000Z
000030221,OERK,VIDP,NORMAL,2,2027-01-08T08:22:00.000Z
000030222,OERK,SCEL,NORMAL,2,2027-01-08T08:27:00.000Z
000030223,OERK,OMDB,NORMAL,2,2027-01-08T08:41:00.000Z
000030224,OERK,EKCH,NORMAL,2,2027-01-08T08:48:00.000Z
000030225,OERK,SVMI,NORMAL,2,2027-01-08T08:59:00.000Z
000030226,OERK,LATI,NORMAL,2,2027-01-08T09:07:00.000Z
000030227,OERK,SABE,NORMAL,2,2027-01-08T09:16:00.000Z
000030228,OERK,OMDB,NORMAL,2,2027-01-08T09:27:00.000Z
000030229,OERK,SLLP,NORMAL,2,2027-01-08T09:27:00.000Z
000030230,OERK,LOWW,NORMAL,2,2027-01-08T09:39:00.000Z
000030231,OERK,OAKB,NORMAL,2,2027-01-08T09:52:00.000Z
000030232,OERK,EKCH,NORMAL,2,2027-01-08T09:57:00.000Z
000030233,OERK,OAKB,NORMAL,2,2027-01-08T10:08:00.000Z
000030234,OERK,OAKB,NORMAL,2,2027-01-08T10:19:00.000Z
000030235,OERK,EBCI,NORMAL,2,2027-01-08T10:22:00.000Z
000030236,OERK,LATI,NORMAL,2,2027-01-08T10:37:00.000Z
000030237,OERK,LDZA,NORMAL,2,2027-01-08T10:40:00.000Z
000030238,OERK,OPKC,NORMAL,2,2027-01-08T10:56:00.000Z
000030239,OERK,VIDP,NORMAL,2,2027-01-08T10:05:00.000Z
000030240,OERK,LKPR,NORMAL,2,2027-01-08T11:14:00.000Z
000030241,OERK,SUAA,NORMAL,2,2027-01-08T11:21:00.000Z
000030242,OERK,OOMS,NORMAL,2,2027-01-08T11:33:00.000Z
000030243,OERK,OYSN,NORMAL,2,2027-01-08T11:35:00.000Z
000030244,OERK,LBSF,NORMAL,2,2027-01-08T11:47:00.000Z
000030245,OERK,SLLP,NORMAL,2,2027-01-08T11:54:00.000Z
000030246,OERK,SKBO,NORMAL,2,2027-01-08T12:06:00.000Z
000030247,OERK,SPIM,NORMAL,2,2027-01-08T12:16:00.000Z
000030248,OERK,EBCI,NORMAL,2,2027-01-08T12:20:00.000Z
000030249,OERK,SABE,NORMAL,2,2027-01-08T12:33:00.000Z
000030250,OERK,EDDI,NORMAL,2,2027-01-08T12:45:00.000Z
000030251,OERK,SLLP,NORMAL,2,2027-01-08T12:46:00.000Z
000030252,OERK,UMMS,NORMAL,2,2027-01-08T12:03:00.000Z
000030253,OERK,EHAM,NORMAL,2,2027-01-08T13:11:00.000Z
000030254,OERK,SLLP,NORMAL,2,2027-01-08T13:16:00.000Z
000030255,OERK,SCEL,NORMAL,2,2027-01-08T13:28:00.000Z
000030256,OERK,EKCH,NORMAL,2,2027-01-08T13:35:00.000Z
000030257,OERK,SKBO,NORMAL,2,2027-01-08T13:41:00.000Z
000030258,OERK,SGAS,NORMAL,2,2027-01-08T13:51:00.000Z
000030259,OERK,SBBR,NORMAL,2,2027-01-08T13:03:00.000Z
000030260,OERK,VIDP,NORMAL,2,2027-01-08T14:15:00.000Z
000030261,OERK,LDZA,NORMAL,2,2027-01-08T14:21:00.000Z
000030262,OERK,LOWW,NORMAL,2,2027-01-08T14:28:00.000Z
000030263,OERK,SEQM,NORMAL,2,2027-01-08T14:38:00.000Z
000030264,OERK,OOMS,NORMAL,2,2027-01-08T14:44:00.000Z
000030265,OERK,OJAI,NORMAL,2,2027-01-08T14:00:00.000Z
000030266,OERK,SCEL,NORMAL,2,2027-01-08T15:06:00.000Z
000030267,OERK,EKCH,NORMAL,2,2027-01-08T15:12:00.000Z
000030268,OERK,EDDI,NORMAL,2,2027-01-08T15:27:00.000Z
000030269,OERK,LDZA,NORMAL,2,2027-01-08T15:35:00.000Z
000030270,OERK,SABE,NORMAL,2,2027-01-08T15:36:00.000Z
000030271,OERK,OYSN,NORMAL,2,2027-01-08T15:53:00.000Z
000030272,OERK,OYSN,NORMAL,2,2027-01-08T15:56:00.000Z
000030273,OERK,VIDP,NORMAL,2,2027-01-08T16:12:00.000Z
000030274,OERK,SBBR,NORMAL,2,2027-01-08T16:14:00.000Z
000030275,OERK,SUAA,NORMAL,2,2027-01-08T16:24:00.000Z
000030276,OERK,SPIM,NORMAL,2,2027-01-08T16:38:00.000Z
000030277,OERK,LKPR,NORMAL,2,2027-01-08T16:47:00.000Z
000030278,OERK,SKBO,NORMAL,2,2027-01-08T16:51:00.000Z
000030279,OERK,SGAS,NORMAL,2,2027-01-08T16:06:00.000Z
000030280,OERK,EHAM,NORMAL,2,2027-01-08T17:11:00.000Z
000030281,OERK,SUAA,NORMAL,2,2027-01-08T17:16:00.000Z
000030282,OERK,SCEL,NORMAL,2,2027-01-08T17:28:00.000Z
000030283,OERK,LDZA,NORMAL,2,2027-01-08T17:35:00.000Z
000030284,OERK,SCEL,NORMAL,2,2027-01-08T17:43:00.000Z
000030285,OERK,UBBB,NORMAL,2,2027-01-08T17:58:00.000Z
000030286,OERK,OYSN,NORMAL,2,2027-01-08T18:06:00.000Z
000030287,OERK,SKBO,NORMAL,2,2027-01-08T18:10:00.000Z
000030288,OERK,UBBB,NORMAL,2,2027-01-08T18:22:00.000Z
000030289,OERK,UMMS,NORMAL,2,2027-01-08T18:34:00.000Z
000030290,OERK,UMMS,NORMAL,2,2027-01-08T18:38:00.000Z
000030291,OERK,LOWW,NORMAL,2,2027-01-08T18:50:00.000Z
000030292,OERK,OMDB,NORMAL,2,2027-01-08T18:00:00.000Z
000030293,OERK,OMDB,NORMAL,2,2027-01-08T19:09:00.000Z
000030294,OERK,LATI,NORMAL,2,2027-01-08T19:17:00.000Z
000030295,OERK,LKPR,NORMAL,2,2027-01-08T19:27:00.000Z
000030296,OERK,SUAA,NORMAL,2,2027-01-08T19:35:00.000Z
000030297,OERK,LKPR,NORMAL,2,2027-01-08T19:47:00.000Z
000030298,OERK,EKCH,NORMAL,2,2027-01-08T19:56:00.000Z
000030299,OERK,SKBO,NORMAL,2,2027-01-08T19:58:00.000Z
000030300,OERK,VIDP,NORMAL,2,2027-01-08T20:13:00.000Z
000030301,OERK,OSDI,NORMAL,2,2027-01-08T20:15:00.000Z
000030302,OERK,SEQM,NORMAL,2,2027-01-08T20:26:00.000Z
000030303,OERK,VIDP,NORMAL,2,2027-01-08T20:34:00.000Z
000030304,OERK,UBBB,NORMAL,1,2027-01-08T20:43:00.000Z
000038850,OJAI,LATI,NORMAL,2,2027-01-08T00:12:00.000Z
000038851,OJAI,SLLP,NORMAL,2,2027-01-08T00:18:00.000Z
000038852,OJAI,SKBO,NORMAL,2,2027-01-08T00:19:00.000Z
000038853,OJAI,EDDI,NORMAL,2,2027-01-08T00:21:00.000Z
000038854,OJAI,OAKB,NORMAL,2,2027-01-08T00:30:00.000Z
000038855,OJAI,SLLP,NORMAL,2,2027-01-08T00:39:00.000Z
000038856,OJAI,SEQM,NORMAL,2,2027-01-08T00:41:00.000Z
000038857,OJAI,OOMS,NORMAL,2,2027-01-08T00:42:00.000Z
000038858,OJAI,OAKB,NORMAL,2,2027-01-08T00:45:00.000Z
000038859,OJAI,LATI,NORMAL,2,2027-01-08T00:58:00.000Z
000038860,OJAI,LBSF,NORMAL,2,2027-01-08T00:03:00.000Z
000038861,OJAI,LKPR,NORMAL,2,2027-01-08T01:04:00.000Z
000038862,OJAI,SCEL,NORMAL,2,2027-01-08T01:06:00.000Z
000038863,OJAI,SEQM,NORMAL,2,2027-01-08T01:19:00.000Z
000038864,OJAI,SABE,NORMAL,2,2027-01-08T01:19:00.000Z
000038865,OJAI,EHAM,NORMAL,2,2027-01-08T01:25:00.000Z
000038866,OJAI,LOWW,NORMAL,2,2027-01-08T01:29:00.000Z
000038867,OJAI,OERK,NORMAL,2,2027-01-08T01:32:00.000Z
000038868,OJAI,OSDI,NORMAL,2,2027-01-08T01:39:00.000Z
000038869,OJAI,VIDP,NORMAL,2,2027-01-08T01:45:00.000Z
000038870,OJAI,SVMI,NORMAL,2,2027-01-08T01:49:00.000Z
000038871,OJAI,SPIM,NORMAL,2,2027-01-08T01:59:00.000Z
000038872,OJAI,VIDP,NORMAL,2,2027-01-08T01:04:00.000Z
000038873,OJAI,LBSF,NORMAL,2,2027-01-08T02:07:00.000Z
000038874,OJAI,VIDP,NORMAL,2,2027-01-08T02:08:00.000Z
000038875,OJAI,OERK,NORMAL,2,2027-01-08T02:18:00.000Z
000038876,OJAI,SGAS,NORMAL,2,2027-01-08T02:20:00.000Z
000038877,OJAI,EDDI,NORMAL,2,2027-01-08T02:24:00.000Z
000038878,OJAI,EHAM,NORMAL,2,2027-01-08T02:29:00.000Z
000038879,OJAI,EHAM,NORMAL,2,2027-01-08T02:35:00.000Z
000038880,OJAI,EKCH,NORMAL,2,2027-01-08T02:35:00.000Z
000038881,OJAI,LOWW,NORMAL,2,2027-01-08T02:43:00.000Z
000038882,OJAI,SVMI,NORMAL,2,2027-01-08T02:54:00.000Z
000038883,OJAI,SBBR,NORMAL,2,2027-01-08T02:51:00.000Z
000038884,OJAI,SKBO,NORMAL,2,2027-01-08T02:59:00.000Z
000038885,OJAI,LBSF,NORMAL,2,2027-01-08T03:05:00.000Z
000038886,OJAI,SCEL,NORMAL,2,2027-01-08T03:10:00.000Z
000038887,OJAI,OYSN,NORMAL,2,2027-01-08T03:13:00.000Z
000038888,OJAI,OMDB,NORMAL,2,2027-01-08T03:19:00.000Z
000038889,OJAI,EDDI,NORMAL,2,2027-01-08T03:24:00.000Z
000038890,OJAI,SLLP,NORMAL,2,2027-01-08T03:26:00.000Z
000038891,OJAI,OAKB,NORMAL,2,2027-01-08T03:32:00.000Z
000038892,OJAI,SUAA,NORMAL,2,2027-01-08T03:40:00.000Z
000038893,OJAI,OMDB,NORMAL,2,2027-01-08T03:42:00.000Z
000038894,OJAI,SABE,NORMAL,2,2027-01-08T03:52:00.000Z
000038895,OJAI,LDZA,NORMAL,2,2027-01-08T03:53:00.000Z
000038896,OJAI,LKPR,NORMAL,2,2027-01-08T03:00:00.000Z
000038897,OJAI,SGAS,NORMAL,2,2027-01-08T04:01:00.000Z
000038898,OJAI,SBBR,NORMAL,2,2027-01-08T04:11:00.000Z
000038899,OJAI,OOMS,NORMAL,2,2027-01-08T04:19:00.000Z
000038900,OJAI,SLLP,NORMAL,2,2027-01-08T04:15:00.000Z
000038901,OJAI,SUAA,NORMAL,2,2027-01-08T04:20:00.000Z
000038902,OJAI,OSDI,NORMAL,2,2027-01-08T04:27:00.000Z
000038903,OJAI,OOMS,NORMAL,2,2027-01-08T04:33:00.000Z
000038904,OJAI,SKBO,NORMAL,2,2027-01-08T04:40:00.000Z
000038905,OJAI,SEQM,NORMAL,2,2027-01-08T04:43:00.000Z
000038906,OJAI,SKBO,NORMAL,2,2027-01-08T04:49:00.000Z
000038907,OJAI,LDZA,NORMAL,2,2027-01-08T04:58:00.000Z
000038908,OJAI,OOMS,NORMAL,2,2027-01-08T04:58:00.000Z
000038909,OJAI,OPKC,NORMAL,2,2027-01-08T05:08:00.000Z
000038910,OJAI,EBCI,NORMAL,2,2027-01-08T05:06:00.000Z
000038911,OJAI,SVMI,NORMAL,2,2027-01-08T05:18:00.000Z
000038912,OJAI,EKCH,NORMAL,2,2027-01-08T05:24:00.000Z
000038913,OJAI,SABE,NORMAL,2,2027-01-08T05:24:00.000Z
000038914,OJAI,UMMS,NORMAL,2,2027-01-08T05:26:00.000Z
000038915,OJAI,SKBO,NORMAL,2,2027-01-08T05:36:00.000Z
000038916,OJAI,SCEL,NORMAL,2,2027-01-08T05:38:00.000Z
000038917,OJAI,LDZA,NORMAL,2,2027-01-08T05:48:00.000Z
000038918,OJAI,SCEL,NORMAL,2,2027-01-08T05:49:00.000Z
000038919,OJAI,SPIM,NORMAL,2,2027-01-08T05:57:00.000Z
000038920,OJAI,SBBR,NORMAL,2,2027-01-08T05:00:00.000Z
000038921,OJAI,SEQM,NORMAL,2,2027-01-08T06:04:00.000Z
000038922,OJAI,UMMS,NORMAL,2,2027-01-08T06:09:00.000Z
000038923,OJAI,LOWW,NORMAL,2,2027-01-08T06:12:00.000Z
000038924,OJAI,OMDB,NORMAL,2,2027-01-08T06:20:00.000Z
000038925,OJAI,SPIM,NORMAL,2,2027-01-08T06:23:00.000Z
000038926,OJAI,SABE,NORMAL,2,2027-01-08T06:27:00.000Z
000038927,OJAI,UBBB,NORMAL,2,2027-01-08T06:30:00.000Z
000038928,OJAI,OERK,NORMAL,2,2027-01-08T06:40:00.000Z
000038929,OJAI,SPIM,NORMAL,2,2027-01-08T06:47:00.000Z
000038930,OJAI,SABE,NORMAL,2,2027-01-08T06:53:00.000Z
000038931,OJAI,LATI,NORMAL,2,2027-01-08T06:57:00.000Z
000038932,OJAI,SUAA,NORMAL,2,2027-01-08T06:59:00.000Z
000038933,OJAI,LKPR,NORMAL,2,2027-01-08T07:02:00.000Z
000038934,OJAI,SABE,NORMAL,2,2027-01-08T07:07:00.000Z
000038935,OJAI,SEQM,NORMAL,2,2027-01-08T07:11:00.000Z
000038936,OJAI,LDZA,NORMAL,2,2027-01-08T07:19:00.000Z
000038937,OJAI,OPKC,NORMAL,2,2027-01-08T07:26:00.000Z
000038938,OJAI,SLLP,NORMAL,2,2027-01-08T07:30:00.000Z
000038939,OJAI,OOMS,NORMAL,2,2027-01-08T07:33:00.000Z
000038940,OJAI,LDZA,NORMAL,2,2027-01-08T07:42:00.000Z
000038941,OJAI,VIDP,NORMAL,2,2027-01-08T07:46:00.000Z
000038942,OJAI,EKCH,NORMAL,2,2027-01-08T07:45:00.000Z
000038943,OJAI,SCEL,NORMAL,2,2027-01-08T07:56:00.000Z
000038944,OJAI,EHAM,NORMAL,2,2027-01-08T07:57:00.000Z
000038945,OJAI,EDDI,NORMAL,2,2027-01-08T08:09:00.000Z
000038946,OJAI,SLLP,NORMAL,2,2027-01-08T08:09:00.000Z
000038947,OJAI,EKCH,NORMAL,2,2027-01-08T08:10:00.000Z
000038948,OJAI,SPIM,NORMAL,2,2027-01-08T08:20:00.000Z
000038949,OJAI,OSDI,NORMAL,2,2027-01-08T08:20:00.000Z
000038950,OJAI,LBSF,NORMAL,2,2027-01-08T08:26:00.000Z
000038951,OJAI,OMDB,NORMAL,2,2027-01-08T08:32:00.000Z
000038952,OJAI,SABE,NORMAL,2,2027-01-08T08:42:00.000Z
000038953,OJAI,UMMS,NORMAL,2,2027-01-08T08:49:00.000Z
000038954,OJAI,OPKC,NORMAL,2,2027-01-08T08:46:00.000Z
000038955,OJAI,SEQM,NORMAL,2,2027-01-08T08:51:00.000Z
000038956,OJAI,OYSN,NORMAL,2,2027-01-08T08:58:00.000Z
000038957,OJAI,SVMI,NORMAL,2,2027-01-08T09:00:00.000Z
000038958,OJAI,SKBO,NORMAL,2,2027-01-08T09:10:00.000Z
000038959,OJAI,UBBB,NORMAL,2,2027-01-08T09:19:00.000Z
000038960,OJAI,OSDI,NORMAL,2,2027-01-08T09:24:00.000Z
000038961,OJAI,EDDI,NORMAL,2,2027-01-08T09:23:00.000Z
000038962,OJAI,SPIM,NORMAL,2,2027-01-08T09:32:00.000Z
000038963,OJAI,EBCI,NORMAL,2,2027-01-08T09:38:00.000Z
000038964,OJAI,EBCI,NORMAL,2,2027-01-08T09:38:00.000Z
000038965,OJAI,SPIM,NORMAL,1,2027-01-08T09:49:00.000Z
000038966,OJAI,SLLP,NORMAL,1,2027-01-08T09:54:00.000Z
000038967,OJAI,OYSN,NORMAL,1,2027-01-08T09:53:00.000Z
000038968,OJAI,SABE,NORMAL,1,2027-01-08T09:58:00.000Z
