idEnvio,iataOrigen,iataDestino,tipoPaquete,cantidadMaletas,horaDisponibilidadUtc
SCEL-000000038,SCEL,UBBB,NORMAL,326,2026-01-03T16:11:00.000Z
SCEL-000000039,SCEL,LOWW,NORMAL,148,2026-01-03T16:50:00.000Z
SCEL-000000041,SCEL,OAKB,NORMAL,286,2026-01-03T18:29:00.000Z
SCEL-000000042,SCEL,LBSF,NORMAL,191,2026-01-03T19:14:00.000Z
SCEL-000000043,SCEL,OPKC,URGENTE,138,2026-01-04T04:07:00.000Z
SCEL-000000044,SCEL,LKPR,URGENTE,104,2026-01-04T05:02:00.000Z
SCEL-000000046,SCEL,SPIM,URGENTE,120,2026-01-04T07:01:00.000Z
SCEL-000000047,SCEL,EBCI,URGENTE,5,2026-01-04T08:07:00.000Z
SCEL-000000048,SCEL,SEQM,URGENTE,113,2026-01-04T09:07:00.000Z
SCEL-000000049,SCEL,SGAS,URGENTE,264,2026-01-04T10:04:00.000Z
SCEL-000000050,SCEL,SVMI,URGENTE,69,2026-01-04T11:04:00.000Z
SCEL-000000051,SCEL,EBCI,URGENTE,321,2026-01-04T12:09:00.000Z
SCEL-000000052,SCEL,OOMS,URGENTE,107,2026-01-04T13:02:00.000Z
SCEL-000000053,SCEL,UBBB,NORMAL,158,2026-01-04T14:08:00.000Z
SCEL-000000054,SCEL,OSDI,NORMAL,81,2026-01-04T15:05:00.000Z
SCEL-000000055,SCEL,EHAM,NORMAL,179,2026-01-04T16:07:00.000Z
SCEL-000000056,SCEL,OAKB,NORMAL,139,2026-01-04T17:09:00.000Z
SABE-000000001,SABE,EHAM,URGENTE,57,2026-01-02T03:50:00.000Z
SABE-000000002,SABE,UMMS,URGENTE,310,2026-01-02T04:33:00.000Z
SABE-000000003,SABE,SCEL,NORMAL,15,2026-01-02T05:20:00.000Z
SABE-000000004,SABE,OOMS,NORMAL,72,2026-01-02T06:11:00.000Z
SABE-000000005,SABE,OOMS,NORMAL,123,2026-01-02T06:53:00.000Z
SABE-000000006,SABE,SGAS,NORMAL,176,2026-01-02T07:41:00.000Z
SABE-000000007,SABE,OSDI,NORMAL,231,2026-01-02T08:23:00.000Z
SABE-000000008,SABE,OOMS,NORMAL,279,2026-01-02T09:14:00.000Z
SABE-000000009,SABE,SCEL,NORMAL,293,2026-01-02T09:03:00.000Z
SABE-000000010,SABE,OOMS,NORMAL,297,2026-01-02T10:44:00.000Z
SABE-000000011,SABE,EKCH,NORMAL,259,2026-01-02T11:33:00.000Z
SABE-000000012,SABE,OSDI,NORMAL,253,2026-01-02T12:15:00.000Z
SABE-000000013,SABE,OJAI,NORMAL,214,2026-01-02T12:06:00.000Z
SABE-000000014,SABE,OSDI,NORMAL,196,2026-01-02T13:50:00.000Z
SABE-000000015,SABE,SVMI,NORMAL,246,2026-01-02T14:36:00.000Z
SABE-000000016,SABE,EKCH,NORMAL,262,2026-01-02T15:18:00.000Z
SABE-000000017,SABE,EDDI,NORMAL,8,2026-01-02T16:04:00.000Z
SABE-000000018,SABE,SUAA,NORMAL,191,2026-01-02T16:49:00.000Z
SABE-000000019,SABE,LOWW,NORMAL,314,2026-01-02T17:34:00.000Z
SABE-000000020,SABE,SPIM,NORMAL,165,2026-01-02T18:29:00.000Z
SABE-000000021,SABE,SVMI,NORMAL,119,2026-01-02T19:14:00.000Z
SABE-000000022,SABE,SBBR,URGENTE,7,2026-01-03T03:51:00.000Z
SABE-000000023,SABE,SKBO,URGENTE,93,2026-01-03T04:41:00.000Z
SABE-000000024,SABE,OSDI,NORMAL,143,2026-01-03T05:23:00.000Z
SABE-000000025,SABE,OJAI,NORMAL,208,2026-01-03T06:10:00.000Z
SABE-000000026,SABE,SUAA,NORMAL,256,2026-01-03T06:54:00.000Z
SABE-000000028,SABE,SCEL,NORMAL,314,2026-01-03T08:28:00.000Z
SABE-000000029,SABE,SLLP,NORMAL,14,2026-01-03T09:14:00.000Z
SABE-000000030,SABE,SPIM,NORMAL,125,2026-01-03T09:58:00.000Z
SABE-000000031,SABE,SVMI,NORMAL,273,2026-01-03T10:41:00.000Z
SABE-000000032,SABE,SEQM,NORMAL,266,2026-01-03T11:33:00.000Z
SABE-000000033,SABE,UBBB,NORMAL,286,2026-01-03T12:13:00.000Z
SABE-000000034,SABE,EBCI,NORMAL,185,2026-01-03T12:07:00.000Z
SABE-000000035,SABE,SPIM,NORMAL,19,2026-01-03T13:48:00.000Z
SABE-000000036,SABE,LKPR,NORMAL,314,2026-01-03T14:37:00.000Z
SABE-000000038,SABE,EDDI,NORMAL,156,2026-01-03T16:05:00.000Z
SABE-000000039,SABE,SKBO,NORMAL,283,2026-01-03T16:53:00.000Z
SABE-000000041,SABE,EHAM,NORMAL,152,2026-01-03T18:27:00.000Z
SABE-000000043,SABE,SGAS,URGENTE,325,2026-01-04T03:47:00.000Z
SABE-000000044,SABE,OYSN,URGENTE,239,2026-01-04T04:36:00.000Z
SABE-000000045,SABE,VIDP,NORMAL,194,2026-01-04T05:20:00.000Z
SABE-000000046,SABE,OSDI,NORMAL,136,2026-01-04T06:07:00.000Z
SABE-000000047,SABE,LATI,NORMAL,141,2026-01-04T06:54:00.000Z
SABE-000000048,SABE,SUAA,NORMAL,46,2026-01-04T07:30:00.000Z
SABE-000000049,SABE,OSDI,NORMAL,59,2026-01-04T08:21:00.000Z
SABE-000000050,SABE,VIDP,NORMAL,268,2026-01-04T09:06:00.000Z
SABE-000000051,SABE,SEQM,NORMAL,187,2026-01-04T09:46:00.000Z
SABE-000000052,SABE,OSDI,NORMAL,316,2026-01-04T10:34:00.000Z
SABE-000000053,SABE,SEQM,NORMAL,79,2026-01-04T11:20:00.000Z
SABE-000000054,SABE,SVMI,NORMAL,1,2026-01-04T12:05:00.000Z
SABE-000000055,SABE,SEQM,NORMAL,221,2026-01-04T12:53:00.000Z
SABE-000000056,SABE,LBSF,NORMAL,88,2026-01-04T13:38:00.000Z
SABE-000000057,SABE,SKBO,NORMAL,196,2026-01-04T14:17:00.000Z
SABE-000000058,SABE,UBBB,NORMAL,35,2026-01-04T15:06:00.000Z
SABE-000000059,SABE,OOMS,NORMAL,260,2026-01-04T15:54:00.000Z
SABE-000000060,SABE,LATI,NORMAL,181,2026-01-04T16:38:00.000Z
SABE-000000061,SABE,LBSF,NORMAL,182,2026-01-04T17:24:00.000Z
SABE-000000062,SABE,EHAM,NORMAL,168,2026-01-04T18:08:00.000Z
SABE-000000063,SABE,SEQM,NORMAL,69,2026-01-04T18:52:00.000Z
SABE-000000064,SABE,OSDI,NORMAL,14,2026-01-04T19:35:00.000Z
SGAS-000000001,SGAS,OJAI,URGENTE,178,2026-01-02T04:02:00.000Z
SGAS-000000002,SGAS,LDZA,URGENTE,265,2026-01-02T05:55:00.000Z
SGAS-000000004,SGAS,EHAM,URGENTE,323,2026-01-02T07:57:00.000Z
SGAS-000000006,SGAS,OSDI,URGENTE,156,2026-01-02T09:42:00.000Z
SGAS-000000007,SGAS,SKBO,URGENTE,293,2026-01-02T10:40:00.000Z
SGAS-000000008,SGAS,LKPR,URGENTE,268,2026-01-02T11:39:00.000Z
SGAS-000000009,SGAS,SKBO,NORMAL,122,2026-01-02T12:34:00.000Z
SGAS-000000010,SGAS,OJAI,NORMAL,62,2026-01-02T13:31:00.000Z
SGAS-000000011,SGAS,SBBR,NORMAL,175,2026-01-02T14:32:00.000Z
SGAS-000000012,SGAS,LDZA,NORMAL,111,2026-01-02T15:33:00.000Z
SGAS-000000013,SGAS,EDDI,NORMAL,280,2026-01-02T16:24:00.000Z
SGAS-000000014,SGAS,SVMI,NORMAL,179,2026-01-02T17:26:00.000Z
SGAS-000000016,SGAS,SPIM,URGENTE,159,2026-01-03T04:47:00.000Z
SGAS-000000018,SGAS,OYSN,NORMAL,53,2026-01-03T06:22:00.000Z
SGAS-000000019,SGAS,OOMS,NORMAL,169,2026-01-03T07:04:00.000Z
SGAS-000000020,SGAS,EBCI,NORMAL,130,2026-01-03T07:55:00.000Z
SGAS-000000021,SGAS,LATI,NORMAL,293,2026-01-03T08:41:00.000Z
SGAS-000000022,SGAS,SUAA,NORMAL,105,2026-01-03T09:24:00.000Z
SGAS-000000023,SGAS,LDZA,NORMAL,149,2026-01-03T10:17:00.000Z
SGAS-000000024,SGAS,EHAM,NORMAL,323,2026-01-03T10:58:00.000Z
SGAS-000000025,SGAS,SKBO,NORMAL,94,2026-01-03T11:40:00.000Z
SGAS-000000026,SGAS,SPIM,NORMAL,200,2026-01-03T12:30:00.000Z
SGAS-000000027,SGAS,OYSN,NORMAL,284,2026-01-03T13:21:00.000Z
SGAS-000000028,SGAS,SEQM,NORMAL,246,2026-01-03T13:58:00.000Z
SGAS-000000029,SGAS,SCEL,NORMAL,69,2026-01-03T14:48:00.000Z
SGAS-000000030,SGAS,OJAI,NORMAL,310,2026-01-03T15:32:00.000Z
SGAS-000000031,SGAS,SCEL,NORMAL,30,2026-01-03T16:25:00.000Z
SGAS-000000032,SGAS,VIDP,NORMAL,97,2026-01-03T17:09:00.000Z
SGAS-000000033,SGAS,SEQM,NORMAL,42,2026-01-03T17:50:00.000Z
SGAS-000000034,SGAS,UBBB,NORMAL,212,2026-01-03T18:34:00.000Z
SGAS-000000035,SGAS,SUAA,NORMAL,295,2026-01-03T19:20:00.000Z
SGAS-000000037,SGAS,OAKB,URGENTE,162,2026-01-04T05:04:00.000Z
SGAS-000000038,SGAS,SPIM,URGENTE,69,2026-01-04T06:08:00.000Z
SGAS-000000039,SGAS,LKPR,URGENTE,128,2026-01-04T07:15:00.000Z
SGAS-000000040,SGAS,SLLP,URGENTE,150,2026-01-04T08:11:00.000Z
SGAS-000000041,SGAS,OOMS,URGENTE,207,2026-01-04T09:18:00.000Z
SGAS-000000042,SGAS,VIDP,URGENTE,306,2026-01-04T10:19:00.000Z
SGAS-000000043,SGAS,SUAA,URGENTE,161,2026-01-04T11:23:00.000Z
SGAS-000000044,SGAS,LKPR,URGENTE,39,2026-01-04T12:17:00.000Z
SGAS-000000045,SGAS,SLLP,URGENTE,154,2026-01-04T13:24:00.000Z
SGAS-000000046,SGAS,SLLP,URGENTE,180,2026-01-04T14:25:00.000Z
SGAS-000000047,SGAS,EHAM,URGENTE,173,2026-01-04T15:28:00.000Z
SGAS-000000048,SGAS,SKBO,NORMAL,309,2026-01-04T16:32:00.000Z
SGAS-000000049,SGAS,OJAI,NORMAL,109,2026-01-04T17:27:00.000Z
SUAA-000000001,SUAA,EKCH,URGENTE,111,2026-01-02T03:48:00.000Z
SUAA-000000002,SUAA,SCEL,URGENTE,185,2026-01-02T04:33:00.000Z
SUAA-000000004,SUAA,EDDI,NORMAL,12,2026-01-02T06:05:00.000Z
SUAA-000000005,SUAA,SABE,NORMAL,237,2026-01-02T06:50:00.000Z
SUAA-000000006,SUAA,EKCH,NORMAL,108,2026-01-02T07:39:00.000Z
SUAA-000000007,SUAA,UBBB,NORMAL,101,2026-01-02T08:25:00.000Z
SUAA-000000008,SUAA,EBCI,NORMAL,328,2026-01-02T09:08:00.000Z
SUAA-000000010,SUAA,UBBB,NORMAL,182,2026-01-02T10:41:00.000Z
SUAA-000000011,SUAA,SCEL,NORMAL,81,2026-01-02T11:30:00.000Z
SUAA-000000012,SUAA,SCEL,NORMAL,67,2026-01-02T12:15:00.000Z
SUAA-000000013,SUAA,EHAM,NORMAL,200,2026-01-02T12:03:00.000Z
SUAA-000000014,SUAA,SEQM,NORMAL,24,2026-01-02T13:52:00.000Z
SUAA-000000015,SUAA,LATI,NORMAL,200,2026-01-02T14:30:00.000Z
SUAA-000000016,SUAA,SPIM,NORMAL,39,2026-01-02T15:19:00.000Z
SUAA-000000017,SUAA,EDDI,NORMAL,305,2026-01-02T16:05:00.000Z
SUAA-000000018,SUAA,LDZA,NORMAL,74,2026-01-02T16:50:00.000Z
SUAA-000000019,SUAA,LATI,NORMAL,298,2026-01-02T17:36:00.000Z
SUAA-000000020,SUAA,LDZA,NORMAL,109,2026-01-02T18:27:00.000Z
SUAA-000000021,SUAA,VIDP,NORMAL,71,2026-01-02T19:11:00.000Z
SUAA-000000022,SUAA,OOMS,URGENTE,94,2026-01-03T03:55:00.000Z
SUAA-000000023,SUAA,SVMI,URGENTE,239,2026-01-03T04:33:00.000Z
SUAA-000000025,SUAA,LKPR,NORMAL,262,2026-01-03T06:04:00.000Z
SUAA-000000026,SUAA,SEQM,NORMAL,290,2026-01-03T06:53:00.000Z
SUAA-000000027,SUAA,OJAI,NORMAL,219,2026-01-03T07:44:00.000Z
SUAA-000000028,SUAA,EHAM,NORMAL,123,2026-01-03T08:30:00.000Z
SUAA-000000029,SUAA,LOWW,NORMAL,116,2026-01-03T09:12:00.000Z
SUAA-000000030,SUAA,EKCH,NORMAL,30,2026-01-03T09:00:00.000Z
SUAA-000000031,SUAA,EDDI,NORMAL,237,2026-01-03T10:46:00.000Z
SUAA-000000032,SUAA,LKPR,NORMAL,105,2026-01-03T11:30:00.000Z
SUAA-000000033,SUAA,OAKB,NORMAL,208,2026-01-03T12:18:00.000Z
SUAA-000000034,SUAA,UBBB,NORMAL,226,2026-01-03T12:58:00.000Z
SUAA-000000035,SUAA,LATI,NORMAL,143,2026-01-03T13:50:00.000Z
SUAA-000000036,SUAA,EKCH,NORMAL,215,2026-01-03T14:34:00.000Z
SUAA-000000037,SUAA,SABE,NORMAL,7,2026-01-03T15:17:00.000Z
SUAA-000000038,SUAA,VIDP,NORMAL,79,2026-01-03T16:02:00.000Z
SUAA-000000039,SUAA,LKPR,NORMAL,56,2026-01-03T16:57:00.000Z
SUAA-000000040,SUAA,SABE,NORMAL,145,2026-01-03T17:38:00.000Z
SUAA-000000041,SUAA,SGAS,NORMAL,52,2026-01-03T18:28:00.000Z
SUAA-000000042,SUAA,LOWW,NORMAL,158,2026-01-03T19:07:00.000Z
SUAA-000000043,SUAA,OSDI,URGENTE,274,2026-01-04T03:04:00.000Z
SUAA-000000044,SUAA,LKPR,URGENTE,171,2026-01-04T04:53:00.000Z
SUAA-000000046,SUAA,EBCI,URGENTE,273,2026-01-04T06:46:00.000Z
SUAA-000000047,SUAA,EDDI,URGENTE,106,2026-01-04T07:41:00.000Z
SUAA-000000048,SUAA,OOMS,URGENTE,139,2026-01-04T08:34:00.000Z
SUAA-000000049,SUAA,LOWW,URGENTE,241,2026-01-04T09:32:00.000Z
SUAA-000000050,SUAA,EHAM,URGENTE,205,2026-01-04T10:23:00.000Z
SUAA-000000051,SUAA,SCEL,NORMAL,311,2026-01-04T11:19:00.000Z
SUAA-000000052,SUAA,EHAM,NORMAL,311,2026-01-04T12:13:00.000Z
SUAA-000000053,SUAA,EBCI,NORMAL,322,2026-01-04T13:12:00.000Z
SUAA-000000054,SUAA,SPIM,NORMAL,215,2026-01-04T14:06:00.000Z
SUAA-000000055,SUAA,SVMI,NORMAL,318,2026-01-04T14:59:00.000Z
SUAA-000000056,SUAA,SBBR,NORMAL,192,2026-01-04T15:51:00.000Z
SUAA-000000057,SUAA,EKCH,NORMAL,69,2026-01-04T16:45:00.000Z
SUAA-000000058,SUAA,LDZA,NORMAL,78,2026-01-04T17:45:00.000Z
LATI-000000003,LATI,OOMS,NORMAL,162,2026-01-02T00:19:00.000Z
LATI-000000004,LATI,SVMI,NORMAL,27,2026-01-02T01:04:00.000Z
LATI-000000005,LATI,SABE,NORMAL,80,2026-01-02T01:53:00.000Z
LATI-000000006,LATI,LOWW,NORMAL,105,2026-01-02T02:36:00.000Z
LATI-000000007,LATI,SABE,NORMAL,3,2026-01-02T03:30:00.000Z
LATI-000000008,LATI,SUAA,NORMAL,106,2026-01-02T04:13:00.000Z
LATI-000000009,LATI,VIDP,NORMAL,59,2026-01-02T04:03:00.000Z
LATI-000000010,LATI,OJAI,NORMAL,297,2026-01-02T05:44:00.000Z
LATI-000000012,LATI,LDZA,NORMAL,66,2026-01-02T07:16:00.000Z
LATI-000000013,LATI,LOWW,NORMAL,168,2026-01-02T07:02:00.000Z
LATI-000000014,LATI,SABE,NORMAL,177,2026-01-02T08:50:00.000Z
LATI-000000015,LATI,SEQM,NORMAL,132,2026-01-02T09:34:00.000Z
LATI-000000016,LATI,SUAA,NORMAL,246,2026-01-02T10:24:00.000Z
LATI-000000017,LATI,LBSF,NORMAL,185,2026-01-02T11:07:00.000Z
LATI-000000018,LATI,OAKB,NORMAL,161,2026-01-02T11:48:00.000Z
LATI-000000019,LATI,EDDI,NORMAL,179,2026-01-02T12:34:00.000Z
LATI-000000020,LATI,LDZA,NORMAL,65,2026-01-02T13:22:00.000Z
LATI-000000021,LATI,LBSF,NORMAL,186,2026-01-02T14:15:00.000Z
LATI-000000022,LATI,LKPR,URGENTE,112,2026-01-02T23:19:00.000Z
LATI-000000023,LATI,UBBB,URGENTE,212,2026-01-03T00:32:00.000Z
LATI-000000024,LATI,OOMS,URGENTE,159,2026-01-03T01:37:00.000Z
LATI-000000025,LATI,OSDI,URGENTE,65,2026-01-03T02:53:00.000Z
LATI-000000026,LATI,UMMS,URGENTE,18,2026-01-03T04:01:00.000Z
LATI-000000027,LATI,OOMS,URGENTE,22,2026-01-03T05:21:00.000Z
LATI-000000028,LATI,EHAM,URGENTE,38,2026-01-03T06:25:00.000Z
LATI-000000029,LATI,LKPR,URGENTE,288,2026-01-03T07:36:00.000Z
LATI-000000030,LATI,SEQM,URGENTE,19,2026-01-03T08:51:00.000Z
LATI-000000031,LATI,EBCI,NORMAL,145,2026-01-03T10:00:00.000Z
LATI-000000032,LATI,SVMI,URGENTE,323,2026-01-03T23:13:00.000Z
LATI-000000033,LATI,SKBO,URGENTE,264,2026-01-04T00:19:00.000Z
LATI-000000034,LATI,UMMS,URGENTE,97,2026-01-04T01:30:00.000Z
LATI-000000035,LATI,SVMI,URGENTE,325,2026-01-04T02:34:00.000Z
LATI-000000036,LATI,LKPR,URGENTE,64,2026-01-04T03:41:00.000Z
LATI-000000037,LATI,OOMS,URGENTE,152,2026-01-04T04:57:00.000Z
LATI-000000038,LATI,EDDI,URGENTE,54,2026-01-04T05:05:00.000Z
LATI-000000039,LATI,EDDI,URGENTE,206,2026-01-04T07:05:00.000Z
LATI-000000040,LATI,EKCH,URGENTE,203,2026-01-04T08:19:00.000Z
LATI-000000041,LATI,SBBR,URGENTE,62,2026-01-04T09:22:00.000Z
LATI-000000043,LATI,EDDI,URGENTE,102,2026-01-04T23:04:00.000Z
EDDI-000000003,EDDI,OYSN,NORMAL,311,2026-01-02T00:20:00.000Z
EDDI-000000004,EDDI,LBSF,NORMAL,117,2026-01-02T01:10:00.000Z
EDDI-000000005,EDDI,LBSF,NORMAL,102,2026-01-02T01:57:00.000Z
EDDI-000000006,EDDI,SPIM,NORMAL,282,2026-01-02T02:37:00.000Z
EDDI-000000007,EDDI,SGAS,NORMAL,68,2026-01-02T03:22:00.000Z
EDDI-000000010,EDDI,UMMS,NORMAL,263,2026-01-02T05:44:00.000Z
EDDI-000000011,EDDI,SKBO,NORMAL,324,2026-01-02T06:33:00.000Z
EDDI-000000012,EDDI,SUAA,NORMAL,94,2026-01-02T07:21:00.000Z
EDDI-000000013,EDDI,VIDP,NORMAL,256,2026-01-02T07:06:00.000Z
EDDI-000000014,EDDI,VIDP,NORMAL,324,2026-01-02T08:47:00.000Z
EDDI-000000015,EDDI,OAKB,NORMAL,308,2026-01-02T09:33:00.000Z
EDDI-000000016,EDDI,LATI,NORMAL,9,2026-01-02T10:16:00.000Z
EDDI-000000017,EDDI,OJAI,NORMAL,211,2026-01-02T11:02:00.000Z
EDDI-000000018,EDDI,OAKB,NORMAL,159,2026-01-02T11:57:00.000Z
EDDI-000000019,EDDI,OJAI,NORMAL,253,2026-01-02T12:39:00.000Z
EDDI-000000020,EDDI,LDZA,NORMAL,5,2026-01-02T13:20:00.000Z
EDDI-000000021,EDDI,OPKC,NORMAL,295,2026-01-02T14:06:00.000Z
EDDI-000000022,EDDI,OPKC,URGENTE,250,2026-01-02T22:59:00.000Z
EDDI-000000023,EDDI,LDZA,URGENTE,316,2026-01-02T23:56:00.000Z
EDDI-000000024,EDDI,SABE,URGENTE,57,2026-01-03T00:54:00.000Z
EDDI-000000025,EDDI,LATI,URGENTE,48,2026-01-03T01:41:00.000Z
EDDI-000000026,EDDI,LATI,URGENTE,212,2026-01-03T02:39:00.000Z
EDDI-000000027,EDDI,SEQM,URGENTE,250,2026-01-03T03:38:00.000Z
EDDI-000000029,EDDI,SPIM,NORMAL,261,2026-01-03T05:29:00.000Z
EDDI-000000030,EDDI,SGAS,NORMAL,246,2026-01-03T06:18:00.000Z
EDDI-000000031,EDDI,SUAA,NORMAL,298,2026-01-03T07:11:00.000Z
EDDI-000000032,EDDI,OOMS,NORMAL,244,2026-01-03T08:07:00.000Z
EDDI-000000033,EDDI,LATI,NORMAL,288,2026-01-03T09:07:00.000Z
EDDI-000000034,EDDI,OYSN,NORMAL,95,2026-01-03T09:03:00.000Z
EDDI-000000035,EDDI,SKBO,NORMAL,318,2026-01-03T10:53:00.000Z
EDDI-000000036,EDDI,LDZA,NORMAL,31,2026-01-03T11:45:00.000Z
EDDI-000000037,EDDI,UBBB,NORMAL,161,2026-01-03T12:43:00.000Z
EDDI-000000038,EDDI,SCEL,URGENTE,61,2026-01-03T23:05:00.000Z
EDDI-000000039,EDDI,SBBR,URGENTE,262,2026-01-04T00:12:00.000Z
EDDI-000000040,EDDI,VIDP,URGENTE,153,2026-01-04T01:16:00.000Z
EDDI-000000041,EDDI,EHAM,URGENTE,98,2026-01-04T02:22:00.000Z
EDDI-000000042,EDDI,LOWW,URGENTE,306,2026-01-04T03:30:00.000Z
EDDI-000000043,EDDI,LDZA,URGENTE,199,2026-01-04T04:33:00.000Z
EDDI-000000044,EDDI,SCEL,URGENTE,224,2026-01-04T05:41:00.000Z
EDDI-000000045,EDDI,UMMS,URGENTE,13,2026-01-04T06:47:00.000Z
EDDI-000000046,EDDI,SKBO,URGENTE,70,2026-01-04T07:48:00.000Z
EDDI-000000047,EDDI,EKCH,URGENTE,265,2026-01-04T08:54:00.000Z
EDDI-000000048,EDDI,LOWW,URGENTE,80,2026-01-04T09:00:00.000Z
EDDI-000000050,EDDI,SLLP,URGENTE,319,2026-01-04T23:13:00.000Z
LOWW-000000002,LOWW,EDDI,URGENTE,281,2026-01-02T00:26:00.000Z
LOWW-000000003,LOWW,LBSF,URGENTE,308,2026-01-02T01:37:00.000Z
LOWW-000000004,LOWW,OJAI,URGENTE,92,2026-01-02T02:50:00.000Z
LOWW-000000005,LOWW,OJAI,URGENTE,191,2026-01-02T04:09:00.000Z
LOWW-000000006,LOWW,SEQM,URGENTE,230,2026-01-02T05:21:00.000Z
LOWW-000000007,LOWW,OPKC,URGENTE,261,2026-01-02T06:24:00.000Z
LOWW-000000008,LOWW,EBCI,URGENTE,39,2026-01-02T07:36:00.000Z
LOWW-000000009,LOWW,OOMS,URGENTE,235,2026-01-02T08:52:00.000Z
LOWW-000000010,LOWW,SEQM,NORMAL,116,2026-01-02T10:02:00.000Z
LOWW-000000011,LOWW,OSDI,URGENTE,146,2026-01-02T22:02:00.000Z
LOWW-000000012,LOWW,OYSN,URGENTE,299,2026-01-02T23:01:00.000Z
LOWW-000000013,LOWW,LBSF,URGENTE,26,2026-01-03T00:53:00.000Z
LOWW-000000014,LOWW,SLLP,URGENTE,301,2026-01-03T01:49:00.000Z
LOWW-000000015,LOWW,SKBO,URGENTE,324,2026-01-03T02:47:00.000Z
LOWW-000000016,LOWW,LDZA,URGENTE,297,2026-01-03T03:51:00.000Z
LOWW-000000017,LOWW,EKCH,URGENTE,322,2026-01-03T04:40:00.000Z
LOWW-000000018,LOWW,SBBR,URGENTE,57,2026-01-03T05:45:00.000Z
LOWW-000000019,LOWW,UBBB,NORMAL,263,2026-01-03T06:39:00.000Z
LOWW-000000020,LOWW,EHAM,NORMAL,204,2026-01-03T07:38:00.000Z
LOWW-000000021,LOWW,LATI,NORMAL,154,2026-01-03T08:35:00.000Z
LOWW-000000022,LOWW,OOMS,NORMAL,111,2026-01-03T09:25:00.000Z
LOWW-000000023,LOWW,SABE,NORMAL,168,2026-01-03T10:23:00.000Z
LOWW-000000024,LOWW,SBBR,NORMAL,123,2026-01-03T11:24:00.000Z
LOWW-000000025,LOWW,SABE,NORMAL,107,2026-01-03T12:16:00.000Z
LOWW-000000026,LOWW,SABE,URGENTE,163,2026-01-03T23:19:00.000Z
LOWW-000000027,LOWW,OOMS,URGENTE,94,2026-01-04T00:30:00.000Z
LOWW-000000028,LOWW,SGAS,URGENTE,219,2026-01-04T01:50:00.000Z
LOWW-000000029,LOWW,LBSF,URGENTE,302,2026-01-04T03:09:00.000Z
LOWW-000000030,LOWW,OPKC,URGENTE,314,2026-01-04T04:20:00.000Z
LOWW-000000031,LOWW,OSDI,URGENTE,246,2026-01-04T05:35:00.000Z
LOWW-000000032,LOWW,EKCH,URGENTE,53,2026-01-04T06:50:00.000Z
LOWW-000000033,LOWW,LDZA,URGENTE,54,2026-01-04T08:06:00.000Z
LOWW-000000034,LOWW,SABE,NORMAL,181,2026-01-04T09:15:00.000Z
LOWW-000000035,LOWW,UBBB,URGENTE,53,2026-01-04T23:10:00.000Z
EBCI-000000003,EBCI,LOWW,NORMAL,108,2026-01-02T00:20:00.000Z
EBCI-000000004,EBCI,EKCH,NORMAL,5,2026-01-02T01:08:00.000Z
EBCI-000000005,EBCI,LBSF,NORMAL,98,2026-01-02T01:58:00.000Z
EBCI-000000006,EBCI,EDDI,NORMAL,76,2026-01-02T02:42:00.000Z
EBCI-000000007,EBCI,LKPR,NORMAL,151,2026-01-02T03:31:00.000Z
EBCI-000000008,EBCI,OSDI,NORMAL,36,2026-01-02T04:17:00.000Z
EBCI-000000010,EBCI,SEQM,NORMAL,230,2026-01-02T05:42:00.000Z
EBCI-000000011,EBCI,OJAI,NORMAL,168,2026-01-02T06:32:00.000Z
EBCI-000000012,EBCI,OAKB,NORMAL,289,2026-01-02T07:20:00.000Z
EBCI-000000013,EBCI,SLLP,NORMAL,206,2026-01-02T07:05:00.000Z
EBCI-000000014,EBCI,SGAS,NORMAL,191,2026-01-02T08:51:00.000Z
EBCI-000000015,EBCI,LATI,NORMAL,73,2026-01-02T09:32:00.000Z
EBCI-000000016,EBCI,EDDI,NORMAL,190,2026-01-02T10:18:00.000Z
EBCI-000000018,EBCI,OOMS,NORMAL,66,2026-01-02T11:50:00.000Z
EBCI-000000019,EBCI,SPIM,NORMAL,132,2026-01-02T12:39:00.000Z
EBCI-000000020,EBCI,SKBO,NORMAL,123,2026-01-02T13:28:00.000Z
EBCI-000000021,EBCI,SGAS,NORMAL,232,2026-01-02T14:09:00.000Z
EBCI-000000022,EBCI,OJAI,URGENTE,185,2026-01-02T22:47:00.000Z
EBCI-000000023,EBCI,UBBB,URGENTE,190,2026-01-02T23:32:00.000Z
EBCI-000000024,EBCI,SPIM,NORMAL,274,2026-01-03T00:27:00.000Z
EBCI-000000025,EBCI,OAKB,NORMAL,295,2026-01-03T01:06:00.000Z
EBCI-000000027,EBCI,EKCH,NORMAL,216,2026-01-03T02:36:00.000Z
EBCI-000000028,EBCI,OOMS,NORMAL,49,2026-01-03T03:29:00.000Z
EBCI-000000029,EBCI,EKCH,NORMAL,34,2026-01-03T04:09:00.000Z
EBCI-000000030,EBCI,SEQM,NORMAL,322,2026-01-03T04:56:00.000Z
EBCI-000000031,EBCI,LDZA,NORMAL,22,2026-01-03T05:45:00.000Z
EBCI-000000032,EBCI,SLLP,NORMAL,223,2026-01-03T06:26:00.000Z
EBCI-000000034,EBCI,SABE,NORMAL,129,2026-01-03T07:58:00.000Z
EBCI-000000035,EBCI,VIDP,NORMAL,129,2026-01-03T08:45:00.000Z
EBCI-000000036,EBCI,UBBB,NORMAL,169,2026-01-03T09:36:00.000Z
